,0_drops,10p_adTime,10p_pfx_medianVis,1p_MOASlen,6months_percent,85p_beta_daybins,85p_beta_monthbins,85p_beta_weekbins,90p_adTime,90p_pfx_medianVis,95p_alpha_daybins,95p_alpha_monthbins,95p_alpha_weekbins,99p_MOASlen,ASN,Lifespan,MOAS_add%,MOAS_pfx_%,MOAS_size_add,MOAS_size_pfx,Uptime,bogons%_add,bogons%_pfx,highMaxVis_percent,highMedVis_percent,lowMaxVis_percent,lowMedVis_percent,median/unique_pfx,median_adTime,median_adTime_highMaxVis,median_adTime_highMedVis,median_adTime_lowMaxVis,median_adTime_lowMedVis,median_pfx_medianVis,q1_adTime,q1_adTime_highMaxVis,q1_adTime_highMedVis,q1_adTime_lowMaxVis,q1_adTime_lowMedVis,q1_pfx_medianVis,q3_adTime,q3_adTime_highMaxVis,q3_adTime_highMedVis,q3_adTime_lowMaxVis,q3_adTime_lowMedVis,q3_pfx_medianVis,range_MOASlen,rir_count,rir_gini_add,rir_gini_pfx,size_add,size_pfx,std_MOASlen,top_rir_add,top_rir_pfx,unassigned%_add,unassigned%_pfx,var_MOASlen,HardVotePred,SoftVotePred,Top1000,Top500,Top100,PrivateASN,DDoS,SH,allSH,UCEspam
15767,23,3.79166666667,0.8682553717749999,1.15740740741e-05,0.026315789473700002,1.0,3.0,1.0,3.96875,0.868781097956,0.0,1.0,1.0,189.47916666700002,207230,714.4756944439999,0.775,0.8157894736839999,10389.0,1272,0.5036,0.0,0.0,1.0,1.0,0.0,0.0,0.026315789473700002,3.96875,3.96875,3.96875,0.0,0.0,0.868331190616,3.96875,3.96875,3.96875,0.0,0.0,0.868331190616,3.96875,3.96875,3.96875,0.0,0.0,0.868331190616,0.0,2,0.79,0.7894736842105263,40.0,38,51.36563987372558,0.975,0.973684210526,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15824,28,10.746527777799999,0.672888268234,1.15740740741e-05,0.0,0.03125,0.046875,0.03125,102.15277777799999,0.889482325433,0.0,1.03125,1.0,189.47916666700002,58366,1660.49305556,0.006191950464399999,0.0161290322581,10389.0,1272,0.2075,0.0,0.0,0.991935483871,0.7016129032260001,0.00806451612903,0.00806451612903,0.0,40.5,40.5,19.6527777778,4.64236111111,4.64236111111,0.808186960995,10.746527777799999,10.746527777799999,10.746527777799999,4.64236111111,4.64236111111,0.672888268234,102.145833333,102.145833333,102.15277777799999,4.64236111111,4.64236111111,0.889005597739,4.63888888889,2,0.7888544891640867,0.7709677419354839,323.0,124,51.36563987372558,0.9721362229100001,0.927419354839,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,1,1,0
15828,8,10.7430555556,0.692515196029,1.15740740741e-05,0.134328358209,0.5,0.875,0.5,189.89236111099999,0.907833272315,0.0,1.0,1.0,189.47916666700002,201987,871.260416667,0.223880597015,0.223880597015,10389.0,1272,0.8778,0.0,0.0,1.0,0.761194029851,0.0,0.044776119403,0.044776119403,48.173611111099994,48.173611111099994,48.173611111099994,0.0,255.04513888900001,0.875594314427,35.9861111111,35.9861111111,35.9895833333,0.0,255.04513888900001,0.758670786578,91.0520833333,91.0520833333,91.0486111111,0.0,255.04513888900001,0.885533643829,15.246527777799999,2,0.7522388059701492,0.7522388059701492,67.0,67,51.36563987372558,0.8805970149250001,0.8805970149250001,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15832,25,0.0,0.14183773215999998,1.15740740741e-05,0.0587199060482,1.0,10.0,1.7142857142899999,0.0,0.706093189964,0.631578947368,10.9868421053,1.15,369.88888888900004,29386,1296.53125,0.0567316364365,0.0957134468585,2023.0,673,0.943,0.0,0.0,0.227246036406,0.09806224310039999,0.0610687022901,0.11274221961200001,0.00822078684674,0.0,0.0,0.0,0.0,0.0,0.272401433692,0.0,0.0,0.0,0.0,0.0,0.19913326816500002,0.0,190.41666666700002,0.0,0.0,182.40625,0.407279244053,497.29861111099996,5,0.7550684786632119,0.4983451536643026,79832.0,1703,61.594262651252606,0.9201126328589999,0.455673758865,0.05246016634930001,0.0064591896653,3793.853191551491,1,1,0,0,0,0,0,0,0,1
15847,91,0.0,0.078819070991,1.15740740741e-05,0.011764705882399999,1.0,3.0,1.0,0.0451388888889,0.741688829787,0.0,1.0,1.0,189.47916666700002,34600,779.041666667,0.06844106463880001,0.0352941176471,10389.0,1272,0.6824,0.0,0.0,0.188235294118,0.0941176470588,0.141176470588,0.235294117647,0.011764705882399999,0.0,0.0277777777778,0.046875,0.0,0.0,0.298725679827,0.0,0.0,0.0138888888889,0.0,0.0,0.160213903744,0.00520833333333,0.0607638888889,0.0885416666667,0.0,0.00868055555556,0.5554117647060001,0.0277662037037,2,0.6160919540229884,0.6095238095238095,263.0,85,51.36563987372558,0.540229885057,0.52380952381,0.007604562737640001,0.011764705882399999,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15849,12,1.70486111111,0.786561947887,1.15740740741e-05,0.448275862069,1.0,1.0,1.0,320.3125,0.838169717904,0.07142857142860001,1.2,1.0,189.47916666700002,206751,769.2534722219999,0.48148148148100006,0.344827586207,10389.0,1272,0.9732,0.0,0.0,0.931034482759,0.931034482759,0.0,0.0,0.172413793103,166.274305556,173.090277778,173.090277778,0.0,0.0,0.799397713029,83.7222222222,101.197916667,101.197916667,0.0,0.0,0.795525587159,268.07986111099996,268.07986111099996,268.07986111099996,0.0,0.0,0.833111398228,3.04513888889,2,0.7209876543209877,0.7448275862068966,81.0,29,51.36563987372558,0.802469135802,0.862068965517,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15865,1,49.9375,0.788991158836,1.15740740741e-05,0.0,0.5,1.63636363636,1.5,99.8576388889,0.826563015073,1.0,1.0,1.0,189.47916666700002,200358,112.732638889,0.23076923076900002,0.272727272727,10389.0,1272,0.9996,0.0,0.0,1.0,1.0,0.0,0.0,0.45454545454499995,50.7118055556,50.7118055556,50.7118055556,0.0,0.0,0.801680485723,49.9375,49.9375,49.9375,0.0,0.0,0.788995984096,87.6180555556,87.6180555556,87.6180555556,0.0,0.0,0.8240109087899999,0.885416666667,2,0.7692307692307692,0.7636363636363636,13.0,11,51.36563987372558,0.923076923077,0.909090909091,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15878,1,38.2569444444,0.218438220246,1.15740740741e-05,0.666666666667,0.5,2.5,0.714285714286,684.979166667,0.8588967753110001,0.222222222222,2.0,1.0,189.47916666700002,53107,1641.45138889,0.44094488189,0.31746031746,10389.0,1272,1.0,0.0,0.0,0.984126984127,0.587301587302,0.0,0.0,0.111111111111,284.336805556,284.777777778,192.98263888900001,0.0,0.0,0.798592831081,84.1736111111,88.7673611111,77.0121527778,0.0,0.0,0.284279834606,362.23958333300004,362.23958333300004,578.954861111,0.0,0.0,0.8463509999719999,882.753460648,2,0.7779527559055119,0.7555555555555555,127.0,63,51.36563987372558,0.944881889764,0.888888888889,0.0,0.0,2638.4289596372673,1,0,0,0,0,0,0,0,0,1
15880,4,14.583333333299999,0.8015448817440001,1.15740740741e-05,0.5,1.0,1.6666666666699999,1.0,941.1909722219999,0.862633916137,0.0,1.42857142857,0.33333333333299997,189.47916666700002,134687,1181.51736111,0.266666666667,0.33333333333299997,10389.0,1272,0.9984,0.0,0.0,1.0,1.0,0.0,0.0,0.25,158.55208333299998,158.55208333299998,158.55208333299998,0.0,0.0,0.839063351722,56.3368055556,56.3368055556,56.3368055556,0.0,0.0,0.820465013149,636.694444444,636.694444444,636.694444444,0.0,0.0,0.849975464427,0.44094907407399997,2,0.6933333333333334,0.7666666666666667,15.0,12,51.36563987372558,0.733333333333,0.916666666667,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15885,4,0.006944444444439999,0.07060352501339999,1.15740740741e-05,0.0,0.5,1.5,0.5,175.29861111099999,0.84440767183,0.0,1.0,0.0,289.920173611,135886,252.49305555599997,0.0050987890376,0.133333333333,14186.25,1221,0.6946,0.0,0.0,0.133333333333,0.133333333333,0.8666666666670001,0.8666666666670001,0.133333333333,0.006944444444439999,175.300347222,175.300347222,0.006944444444439999,0.006944444444439999,0.08681186081930001,0.006944444444439999,175.29861111099999,175.29861111099999,0.006944444444439999,0.006944444444439999,0.07060352501339999,0.0138888888889,175.30208333299998,175.30208333299998,0.0138888888889,0.0138888888889,0.08681186081930001,0.0,3,0.7202039515615041,0.4,1569.0,15,59.28692504175641,0.8158062460169999,0.33333333333299997,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
15894,0,0.0,0.0673405626755,1.15740740741e-05,0.21203007518800002,0.135135135135,3.5128205128199994,0.833333333333,536.993055556,0.863568770048,0.121951219512,0.944444444444,0.631578947368,369.88888888900004,3,1825.99652778,0.0866131576598,0.612030075188,2023.0,673,1.0,0.0,0.0,0.564411027569,0.41704260651600006,0.141353383459,0.210526315789,0.0741854636591,0.579861111111,20.258680555599998,105.873263889,0.0034722222222199994,0.0625,0.544642857143,0.0034722222222199994,0.28125,0.871527777778,0.0,0.0,0.18434343434300002,77.1597222222,414.84375,515.296875,0.22916666666700003,4.652777777780001,0.8244459274349999,934.739606482,5,0.7033314885699574,0.2709612481127328,163788.625,1995,61.594262651252606,0.855696274049,0.301962757927,0.405650880823,0.00401002506266,3793.853191551491,1,1,0,0,0,0,0,0,0,1
15925,0,0.0,0.016393442623,1.15740740741e-05,0.0267131242741,0.8,14.333333333299999,3.66666666667,14.2361111111,0.19245856225400002,0.666666666667,11.333333333299999,3.4,369.88888888900004,65534,1825.99652778,0.7765410841279999,0.5203252032519999,2023.0,673,1.0,0.0,0.0,0.0,0.0,0.673635307782,0.84668989547,0.00696864111498,0.024305555555599996,0.0,0.0,0.0,0.0034722222222199994,0.030444964871200002,0.0,0.0,0.0,0.0,0.0,0.0245673807685,0.989583333333,0.0,0.0,0.489583333333,0.989583333333,0.0631247677299,1008.81596065,5,0.4680371298123818,0.6350754936120789,1706.0078125,861,61.594262651252606,0.449706689136,0.758420441347,0.0,0.0,3793.853191551491,1,1,0,0,0,1,0,0,0,0
15933,25,0.006944444444439999,0.777532736003,1.15740740741e-05,0.09677419354839999,1.0,2.0,1.0,135.774305556,0.9308039235660001,0.0,2.33333333333,1.0,173.38541666700002,49084,827.0625,0.200617283951,0.0322580645161,2133.0,628,0.6807,0.0,0.0,1.0,0.9193548387100001,0.0,0.0161290322581,0.0161290322581,33.7829861111,33.7829861111,40.2881944444,0.0,0.0104166666667,0.830510025387,0.892361111111,0.892361111111,3.6215277777800003,0.0,0.0104166666667,0.8084606682430001,64.0277777778,64.0277777778,66.5920138889,0.0,0.0104166666667,0.930679631982,2.08333333334,4,0.762962962962963,0.6967741935483871,324.0,62,36.1542824515271,0.932098765432,0.8064516129029999,0.0,0.0,1307.1321395848006,1,1,0,0,0,0,0,0,0,1
15934,236,0.0,0.025260339294099998,1.15740740741e-05,0.08333333333330001,1.0,13.5,3.0,148.701388889,0.255421686747,1.0,6.0,2.0,369.88888888900004,65533,1825.99652778,0.641651879335,0.805555555556,2023.0,673,0.5295,0.0,0.0,0.0,0.0,0.583333333333,0.675925925926,0.00925925925926,0.166666666667,0.0,0.0,1.49652777778,0.524305555556,0.0746019178332,0.0034722222222199994,0.0,0.0,0.006944444444439999,0.006944444444439999,0.0367454068241,5.10763888889,0.0,0.0,62.25,18.961805555599998,0.18042263779800002,622.46181713,5,0.5952831101790611,0.5,968.59375,108,61.594262651252606,0.539958057751,0.611111111111,0.0,0.0,3793.853191551491,1,1,0,0,0,1,0,0,0,0
15985,11,23.7673611111,0.591966548088,1.15740740741e-05,0.05050505050509999,0.5,1.0,0.5,169.878472222,0.8314182035240001,0.0,1.0,0.5,289.920173611,62058,1761.46527778,0.222723852521,0.222222222222,14186.25,1221,0.5255,0.0,0.0,0.9898989898989999,0.282828282828,0.010101010100999999,0.010101010100999999,0.010101010100999999,74.86805555560001,74.86805555560001,57.873263888900006,0.944444444444,0.944444444444,0.6728764980230001,54.2777777778,54.2777777778,23.0017361111,0.944444444444,0.944444444444,0.64914096014,160.57291666700002,160.57291666700002,155.414930556,0.944444444444,0.944444444444,0.7908549651989999,0.107650462963,3,0.6266365688487584,0.6303030303030303,166.125,99,59.28692504175641,0.590669676448,0.616161616162,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,1,1,0
15986,0,0.0034722222222199994,0.0160427807487,1.15740740741e-05,0.0009006304413089999,1.0,1.0,1.0,0.0034722222222199994,0.0280748663102,0.0,1.0,0.0,369.88888888900004,200759,1203.32986111,0.999476964517,0.996397478235,2023.0,673,1.0,0.0,0.0,0.00120084058841,0.00120084058841,0.998799159412,0.998799159412,0.000600420294206,0.0034722222222199994,578.821180556,578.821180556,0.0034722222222199994,0.0034722222222199994,0.022727272727299998,0.0034722222222199994,210.003472222,210.003472222,0.0034722222222199994,0.0034722222222199994,0.0160427807487,0.0034722222222199994,1006.82986111,1006.82986111,0.0034722222222199994,0.0034722222222199994,0.0280748663102,7.20484953704,5,0.5344817145979089,0.5916666666666667,1619393.0,3331,61.594262651252606,0.454337692946,0.633272058824,0.0923889383244,0.0201140798559,3793.853191551491,1,1,0,0,0,0,0,0,0,1
15987,0,37.5798611111,0.10125818440199999,1.15740740741e-05,0.33333333333299997,0.33333333333299997,1.59259259259,0.5,949.0659722219999,0.837623881846,0.166666666667,0.5,0.33333333333299997,289.920173611,62597,1825.99652778,0.113475177305,0.102564102564,14186.25,1221,1.0,0.0,0.0,0.7948717948720001,0.74358974359,0.179487179487,0.179487179487,0.128205128205,108.951388889,108.951388889,104.017361111,136.27083333299998,136.27083333299998,0.7969734724680001,82.125,82.8298611111,82.81944444439999,0.08333333333330001,0.08333333333330001,0.679643435152,349.381944444,648.572916667,527.6875,322.36111111099996,322.36111111099996,0.811664346958,19.6006944445,3,0.4491803278688525,0.5052631578947369,35.25,39,59.28692504175641,0.39754098360699996,0.47368421052599996,0.567375886525,0.5128205128209999,3514.939480906843,1,1,0,0,0,0,0,0,0,0
15993,2,0.993055555556,0.567296720357,1.15740740741e-05,0.207792207792,0.07142857142860001,0.615384615385,0.23076923076900002,314.722222222,0.851601144908,0.0,1.0,0.153846153846,189.47916666700002,62599,1825.99652778,0.040815241941900005,0.038961038961,10389.0,1272,0.3266,0.0,0.0,0.9740259740260001,0.701298701299,0.025974025974,0.025974025974,0.0,46.2430555556,46.6006944444,44.4184027778,0.0,0.0,0.82944413087,17.0260416667,20.638888888900002,17.0208333333,0.0,0.0,0.672844244451,165.743055556,165.836805556,67.81944444439999,0.0,0.0,0.845910720974,0.0,2,0.7916086208309432,0.768421052631579,294.0078125,77,51.36563987372558,0.979021552077,0.9210526315790001,0.0272101612946,0.012987012987,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
15996,102,166.576388889,0.853200573461,1.15740740741e-05,0.833333333333,1.0,5.0,1.6666666666699999,843.763888889,0.8975703231029999,0.5,1.25,1.0,189.47916666700002,62263,1825.99652778,0.7272727272730001,0.833333333333,10389.0,1272,0.9777,0.0,0.0,1.0,0.916666666667,0.0,0.0,0.25,528.039930556,528.039930556,535.1840277780001,0.0,0.0,0.8592421904459999,330.46875,330.46875,373.663194444,0.0,0.0,0.853242268627,535.185763889,535.185763889,535.1875,0.0,0.0,0.8758014457250001,17.1944328703,2,0.7272727272727273,0.7666666666666667,22.0,12,51.36563987372558,0.8181818181820001,0.916666666667,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,1
15997,12,3.63888888889,0.0327777965963,1.15740740741e-05,0.20183486238499998,0.0454545454545,0.13636363636399998,0.0454545454545,220.652777778,0.7984170001890001,0.0,1.3684210526299998,0.423076923077,289.920173611,203872,1133.55902778,0.0068965517241400005,0.0366972477064,14186.25,1221,0.2676,0.0,0.0,0.8990825688070001,0.871559633028,0.100917431193,0.128440366972,0.0,22.4097222222,40.6041666667,40.6041666667,1.56944444444,1.9670138888900002,0.791837979587,18.111111111099998,19.9965277778,20.0,0.826388888889,1.04513888889,0.785679321042,151.659722222,151.659722222,151.659722222,3.63888888889,9.90972222222,0.798059479481,0.0,3,0.5241379310344827,0.7302752293577981,580.0,109,59.28692504175641,0.537931034483,0.862385321101,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
16009,17,2.625,0.6702815582680001,0.0,0.272727272727,1.0,1.5,1.0,1448.48611111,0.867423201686,0.0,3.0,0.5,0.0,59699,1825.99652778,0.0,0.0,0.0,0,0.9998,0.0,0.0,0.909090909091,0.636363636364,0.0909090909091,0.0909090909091,0.272727272727,110.006944444,111.321180556,112.635416667,0.604166666667,0.604166666667,0.753782622474,44.638888888900006,59.3125,59.3125,0.604166666667,0.604166666667,0.67715036168,951.927083333,951.927083333,1448.48611111,0.604166666667,0.604166666667,0.8488331851540001,0.0,2,0.690986515259049,0.6909090909090908,22.015625,11,0.0,0.727466288148,0.7272727272730001,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
16010,1,175.375,0.636129139874,1.15740740741e-05,0.8,0.5,1.57142857143,0.5,779.107638889,0.887797144168,0.0,1.0,0.5,189.47916666700002,59692,950.763888889,0.08,0.2,10389.0,1272,0.9663,0.0,0.0,1.0,0.8,0.0,0.0,0.5,538.1840277780001,538.1840277780001,622.701388889,0.0,0.0,0.865711270722,333.59375,333.59375,333.135416667,0.0,0.0,0.838328266101,660.461805556,660.461805556,664.885416667,0.0,0.0,0.882282095041,15.5486111111,2,0.6719999999999999,0.76,25.0,10,51.36563987372558,0.68,0.9,0.0,0.0,2638.4289596372673,1,0,0,0,0,0,0,0,0,0
16019,9,0.006944444444439999,0.135231316726,1.15740740741e-05,0.0,1.0,1.7647058823500001,1.0,13.503472222200001,0.547067518127,0.07142857142860001,1.58823529412,0.217391304348,369.88888888900004,59344,347.17361111099996,0.050737768573599996,0.051724137931,2023.0,673,0.4351,0.00207092932954,0.0028735632183899996,0.114942528736,0.0344827586207,0.38505747126400003,0.623563218391,0.0,0.03125,27.1527777778,21.413194444400002,0.0104166666667,0.0104166666667,0.149466192171,0.0104166666667,13.503472222200001,1.01388888889,0.006944444444439999,0.006944444444439999,0.144128113879,0.0625,41.3055555556,42.3819444444,0.0104166666667,0.03125,0.16129032258099998,21.03125,5,0.549507315616602,0.4355263157894737,30904.0,348,61.594262651252606,0.713795162735,0.598684210526,0.13098628009299998,0.123563218391,3793.853191551491,1,1,0,0,0,0,0,1,1,0
16042,6,52.1006944444,0.808447289481,1.15740740741e-05,0.7741935483869999,1.0,1.0,1.0,1356.29513889,0.8923496882080001,0.0,1.04166666667,0.28571428571400004,289.920173611,61102,1825.99652778,0.14864864864900001,0.16129032258099998,14186.25,1221,0.9999,0.0,0.0,1.0,0.967741935484,0.0,0.0322580645161,0.258064516129,562.930555556,562.930555556,568.015625,0.0,4.527777777780001,0.827477436435,285.26736111099996,285.26736111099996,290.277777778,0.0,4.527777777780001,0.813437136354,850.21875,850.21875,850.21875,0.0,4.527777777780001,0.869032019137,1.21525462963,3,0.6486486486486486,0.6967741935483871,74.0,31,59.28692504175641,0.7432432432430001,0.8064516129029999,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,1
16060,8,1.07986111111,0.8283130812720001,0.0,0.0,0.25,2.75,1.0,131.527777778,0.9003891972679999,1.0,2.0,1.0,0.0,55987,132.97916666700002,0.0,0.0,0.0,0,0.9981,0.0,0.0,1.0,1.0,0.0,0.0,0.363636363636,25.743055555599998,25.743055555599998,25.743055555599998,0.0,0.0,0.8389869864899999,1.74305555556,1.74305555556,1.74305555556,0.0,0.0,0.8283130812720001,131.527777778,131.527777778,131.527777778,0.0,0.0,0.8393575639290001,0.0,2,0.6857142857142857,0.6545454545454544,14.0,11,0.0,0.714285714286,0.636363636364,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
16129,0,0.0555555555556,0.796391908759,0.0,0.5,1.0,1.0,1.0,1145.6875,0.912771597718,0.0,1.0,0.166666666667,0.0,26857,1825.99652778,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285700002,208.16145833299998,208.16145833299998,208.16145833299998,0.0,0.0,0.8507462686570001,0.0555555555556,0.0555555555556,0.0555555555556,0.0,0.0,0.812224510345,686.013888889,686.013888889,686.013888889,0.0,0.0,0.894265210781,0.0,2,0.7652173913043478,0.7142857142857143,46.0,14,0.0,0.9130434782610001,0.785714285714,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
16142,4,0.0,0.621062331406,1.15740740741e-05,0.642857142857,1.0,1.0,1.0,557.888888889,0.923375582639,0.0,1.0,0.5,189.47916666700002,62610,1137.31597222,0.277777777778,0.14285714285700002,10389.0,1272,0.9063,0.0,0.0,0.928571428571,0.714285714286,0.0,0.07142857142860001,0.14285714285700002,253.19791666700002,253.19791666700002,253.19791666700002,0.0,0.0,0.893374748024,16.1284722222,8.114583333330001,38.371527777800004,0.0,0.0,0.712460063898,499.51736111099996,527.3715277780001,555.225694444,0.0,0.0,0.909547227132,123.729166666,2,0.6444444444444444,0.7142857142857143,18.0,14,51.36563987372558,0.611111111111,0.785714285714,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,1
16172,1,0.965277777778,0.8569377493860001,1.15740740741e-05,0.0,0.7,3.2,3.0,7.243055555560001,0.861629269936,3.0,2.2,3.0,289.920173611,395524,7.975694444439999,1.0,1.0,14186.25,1221,0.9421,0.0,0.0,1.0,1.0,0.0,0.0,0.45454545454499995,3.08680555556,3.08680555556,3.08680555556,0.0,0.0,0.8594055394140001,0.965277777778,0.965277777778,0.965277777778,0.0,0.0,0.857141541047,7.239583333330001,7.239583333330001,7.239583333330001,0.0,0.0,0.860843865496,0.180532407408,3,0.5454545454545454,0.5454545454545454,11.0,11,59.28692504175641,0.545454545455,0.545454545455,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
16175,2,0.0347222222222,0.0481345615767,1.15740740741e-05,0.437837837838,0.056603773584900006,1.03658536585,0.275862068966,972.3819444439999,0.8711610866060001,0.0535714285714,0.622222222222,0.257575757576,289.920173611,394695,1036.82986111,0.376143306682,0.47567567567599994,14186.25,1221,0.9856,0.0,0.0,0.951351351351,0.816216216216,0.043243243243199996,0.12972972973,0.313513513514,104.65277777799999,127.368055556,232.89236111099999,0.07291666666669999,0.0416666666667,0.8364736705760001,6.84722222222,15.5451388889,78.5625,0.0,0.0347222222222,0.8024096385539999,673.032986111,777.8246527780001,890.2222222219999,0.897569444444,0.501736111111,0.8598054934280001,136.701388889,3,0.6160933398641096,0.6086956521739131,319.02734375,185,59.28692504175641,0.610966680482,0.586956521739,0.0250762204454,0.005405405405409999,3514.939480906843,1,1,0,0,0,0,0,0,0,1
16184,170,0.0,0.309608540925,1.15740740741e-05,0.03125,1.0,16.0,4.0,50.15625,0.862586630281,1.0,17.0,1.0,288.211805556,37115,1431.02430556,0.6729559748430001,0.46875,2070.00390625,676,0.7208,0.0,0.0,0.84375,0.734375,0.015625,0.015625,0.015625,6.286458333330001,11.215277777799999,11.215277777799999,0.0034722222222199994,0.0034722222222199994,0.8307959070909999,0.0034722222222199994,1.35763888889,1.35763888889,0.0034722222222199994,0.0034722222222199994,0.713523131673,50.1493055556,50.1527777778,50.15625,0.0034722222222199994,0.0034722222222199994,0.851177683275,2.7881944444499998,1,0.8,0.7999999999999999,159.0,64,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,1,1,0,0,0,0,0,0,0,0
16191,0,29.118055555599998,0.8246019433089999,1.15740740741e-05,0.277777777778,5.0,50.571428571400006,42.0,395.25,0.878073262026,0.5,1.0,0.555555555556,173.38541666700002,203661,947.28125,0.16,0.222222222222,2133.0,628,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.111111111111,70.4427083333,70.4427083333,70.4427083333,0.0,0.0,0.8568560399349999,48.4305555556,48.4305555556,48.4305555556,0.0,0.0,0.843550330055,278.802083333,278.802083333,278.802083333,0.0,0.0,0.871108364444,53.3124884259,4,0.5920000000000001,0.6,25.0,18,36.1542824515271,0.64,0.666666666667,0.0,0.0,1307.1321395848006,1,1,0,0,0,0,0,0,0,0
16217,154,0.0,0.324232081911,1.15740740741e-05,0.0,0.0,0.0,0.0,0.038194444444400004,0.940527577938,0.0,0.0,0.0,173.38541666700002,42710,40.7013888889,7.61997653047e-06,0.00704225352113,2133.0,628,0.0699,0.0,0.0,0.746478873239,0.6478873239440001,0.0633802816901,0.0774647887324,0.0,0.0173611111111,0.020833333333299998,0.020833333333299998,0.0,0.0,0.875794968868,0.0,0.0173611111111,0.0173611111111,0.0,0.0,0.615107913669,0.024305555555599996,0.024305555555599996,0.024305555555599996,0.0,0.0,0.929011097466,0.0,4,0.4779220779220779,0.5208633093525179,131234.0,142,36.1542824515271,0.525974025974,0.553956834532,0.9988265236139999,0.0211267605634,1307.1321395848006,1,1,0,0,0,0,0,0,0,0
16255,2,64.90625,0.524167250752,1.15740740741e-05,0.5,1.0,1.0,1.0,530.5034722219999,0.843948671926,0.0,1.0,0.5,189.47916666700002,62387,712.8194444439999,0.69696969697,0.8125,10389.0,1272,0.9972,0.0,0.0,1.0,0.3125,0.0,0.0,0.3125,205.77951388900001,205.77951388900001,352.47916666699996,0.0,0.0,0.697674598188,84.56944444439999,84.56944444439999,67.7135416667,0.0,0.0,0.562882511553,463.78125,463.78125,513.149305556,0.0,0.0,0.785331459374,268.979166667,2,0.7393939393939394,0.7499999999999999,33.0,16,51.36563987372558,0.8484848484849999,0.875,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
16256,6,1.04861111111,0.663064627502,1.15740740741e-05,0.688741721854,0.33333333333299997,1.33333333333,0.666666666667,627.239583333,0.8345758547130001,0.05,1.15384615385,0.5714285714289999,369.88888888900004,58738,1825.99652778,0.522163076464,0.49006622516599996,2023.0,673,0.9994,0.0,0.0,0.927152317881,0.814569536424,0.0728476821192,0.0794701986755,0.0331125827815,299.583333333,330.494791667,341.59375,0.024305555555599996,0.024305555555599996,0.827081644338,101.836805556,119.357638889,291.788194444,0.024305555555599996,0.024305555555599996,0.81582804646,506.40625,525.8125,525.857638889,2.99652777778,2.99652777778,0.8304123720300001,278.49998842599996,5,0.4586836475797224,0.4688741721854305,157.0390625,151,61.594262651252606,0.592458086662,0.635761589404,0.0,0.0,3793.853191551491,1,1,0,0,0,0,0,0,0,0
16291,36,6.02777777778,0.598839121652,1.15740740741e-05,0.529411764706,1.0,1.0,1.0,670.274305556,0.8827912630339999,0.0,1.14285714286,1.0,189.47916666700002,199979,1283.57638889,0.28571428571400004,0.35294117647100004,10389.0,1272,0.7846,0.0,0.0,1.0,0.588235294118,0.0,0.0,0.235294117647,266.28125,266.28125,494.52604166699996,0.0,0.0,0.825122800229,57.8680555556,57.8680555556,266.28125,0.0,0.0,0.6558117070539999,579.666666667,579.666666667,583.489583333,0.0,0.0,0.880162224404,0.937488425926,2,0.7619047619047619,0.7294117647058823,42.0,17,51.36563987372558,0.904761904762,0.8235294117649999,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
16296,26,0.0,0.0399636693915,1.15740740741e-05,0.3125,0.666666666667,7.75,2.2,702.8368055560001,0.862247117734,0.33333333333299997,1.2,1.0,173.38541666700002,266409,749.0,0.349453978159,0.25,2133.0,628,0.9995,0.0,0.0,0.5,0.5,0.1875,0.3125,0.25,0.269097222222,448.45833333300004,448.45833333300004,0.0,0.006944444444439999,0.57368442438,0.0034722222222199994,84.2638888889,84.2638888889,0.0,0.0,0.09361392252900001,448.45833333300004,699.217013889,699.217013889,0.006944444444439999,0.109375,0.838721520079,0.0312384259259,4,0.6402496099843994,0.6,20.03125,16,36.1542824515271,0.750390015601,0.6875,0.0,0.0,1307.1321395848006,1,1,0,0,0,0,0,0,0,0
